	condition	treatment	days	seurat_clusters	clusters	cluster_manual_label
464115	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
225491	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
324876	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
209193	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
513773	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
842935	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
676824	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
362131	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
221328	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
224484	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
843974	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
74304	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
859365	day9 unstim	unstim	day9	0	0	Memory B cells
82790	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
882043	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
650377	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
164143	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
779098	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
483445	day4 unstim	unstim	day4	1	1	Pre-GC
581625	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
22202	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
754020	day9 unstim	unstim	day9	1	1	Pre-GC
32570	day9 RBD-NP	RBD-NP	day9	4	4	GC B cells
405461	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
739430	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
75861	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
577474	day4 unstim	unstim	day4	1	1	Pre-GC
485560	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
366931	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
190676	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
230310	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
57436	day4 unstim	unstim	day4	1	1	Pre-GC
389168	day9 unstim	unstim	day9	0	0	Memory B cells
617284	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
591302	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
383152	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
652745	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
272243	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
850174	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
185284	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
347391	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
727597	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
28894	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
691003	day9 unstim	unstim	day9	1	1	Pre-GC
225609	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
767242	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
456568	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
179581	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
868111	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
575224	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
44236	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
561575	day9 unstim	unstim	day9	1	1	Pre-GC
416828	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
62706	day9 unstim	unstim	day9	4	4	GC B cells
738721	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
716816	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
382579	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
696796	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
51097	day4 unstim	unstim	day4	1	1	Pre-GC
459754	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
399211	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
332491	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
227112	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
267290	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
244080	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
250075	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
105476	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
819939	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
140992	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
559649	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
198092	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
251035	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
551888	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
216089	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
418600	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
141695	day9 unstim	unstim	day9	4	4	GC B cells
724461	day4 unstim	unstim	day4	4	4	GC B cells
660971	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
513744	day4 unstim	unstim	day4	4	4	GC B cells
826017	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
503042	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
444026	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
111118	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
144426	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
217284	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
824479	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
352005	day4 unstim	unstim	day4	1	1	Pre-GC
669041	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
480130	day4 unstim	unstim	day4	1	1	Pre-GC
652821	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
231717	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
55019	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
566977	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
281028	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
504078	day4 unstim	unstim	day4	1	1	Pre-GC
582008	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
171268	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
404993	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
651430	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
157985	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
517156	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
102190	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
89672	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
360636	day4 unstim	unstim	day4	1	1	Pre-GC
232904	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
356449	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
70968	day9 RBD-NP	RBD-NP	day9	4	4	GC B cells
518714	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
535198	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
146150	day4 unstim	unstim	day4	1	1	Pre-GC
234401	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
629509	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
721791	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
46226	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
214454	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
838977	day4 unstim	unstim	day4	1	1	Pre-GC
70836	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
176191	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
466531	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	5	5	Plasmablasts
737996	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
387313	day4 RBD-NP	RBD-NP	day4	5	5	Plasmablasts
11720	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
723340	day9 unstim	unstim	day9	1	1	Pre-GC
182315	day9 unstim	unstim	day9	1	1	Pre-GC
344556	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
342930	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
81018	day4 unstim	unstim	day4	1	1	Pre-GC
809281	day4 unstim	unstim	day4	4	4	GC B cells
614809	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
693496	day9 RBD-NP	RBD-NP	day9	5	5	Plasmablasts
159720	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
775303	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
175151	day4 unstim	unstim	day4	0	0	Memory B cells
639447	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
242694	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
101687	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
234913	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
265345	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
762491	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
392153	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
416412	day9 unstim	unstim	day9	5	5	Plasmablasts
138381	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
688321	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
655304	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
273018	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
434435	day4 unstim	unstim	day4	1	1	Pre-GC
838375	day9 unstim	unstim	day9	1	1	Pre-GC
521147	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
432468	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
853562	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	5	5	Plasmablasts
460747	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
30918	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
336519	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
717356	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
525787	day9 unstim	unstim	day9	0	0	Memory B cells
203749	day9 unstim	unstim	day9	1	1	Pre-GC
857909	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
504580	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
627089	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
216298	day4 unstim	unstim	day4	1	1	Pre-GC
540985	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
14406	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
405759	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
190970	day9 unstim	unstim	day9	1	1	Pre-GC
396357	day9 RBD-NP	RBD-NP	day9	4	4	GC B cells
407040	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
412008	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
507799	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
574357	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
369749	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
336319	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
9356	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
664145	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
802589	day4 unstim	unstim	day4	1	1	Pre-GC
824288	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
210744	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
9129	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
843477	day4 unstim	unstim	day4	4	4	GC B cells
355379	day4 unstim	unstim	day4	1	1	Pre-GC
386341	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
525814	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
357362	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
128105	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
467244	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
706035	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
579053	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
857724	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
73884	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
456227	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
395605	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
875375	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
783389	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
518980	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
358321	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
417206	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
830079	day4 unstim	unstim	day4	1	1	Pre-GC
236069	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
361321	day9 unstim	unstim	day9	1	1	Pre-GC
740588	day9 unstim	unstim	day9	1	1	Pre-GC
462475	day4 unstim	unstim	day4	1	1	Pre-GC
585182	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
56208	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
45718	day4 unstim	unstim	day4	1	1	Pre-GC
813197	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
34885	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
590719	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
485174	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
406931	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
667937	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
387216	day4 unstim	unstim	day4	1	1	Pre-GC
218916	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
750565	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
288905	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
329267	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
692256	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
530433	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
781011	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
420878	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
779735	day9 unstim	unstim	day9	1	1	Pre-GC
34256	day9 unstim	unstim	day9	1	1	Pre-GC
93693	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
649852	day4 unstim	unstim	day4	1	1	Pre-GC
425801	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
40191	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
875231	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
398453	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
812194	day9 unstim	unstim	day9	4	4	GC B cells
743198	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
263160	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
189191	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
366383	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
596592	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
57216	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
239264	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
800851	day9 unstim	unstim	day9	1	1	Pre-GC
232260	day9 unstim	unstim	day9	4	4	GC B cells
145933	day9 unstim	unstim	day9	0	0	Memory B cells
712012	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
324606	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
541519	day9 unstim	unstim	day9	0	0	Memory B cells
87344	day4 unstim	unstim	day4	1	1	Pre-GC
175942	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
727573	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
90391	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
231333	day9 unstim	unstim	day9	0	0	Memory B cells
807111	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
124492	day9 unstim	unstim	day9	0	0	Memory B cells
563133	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
821513	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
116160	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
18166	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
161126	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
523025	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
816507	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
772274	day4 unstim	unstim	day4	4	4	GC B cells
549574	day9 unstim	unstim	day9	0	0	Memory B cells
862294	day9 unstim	unstim	day9	1	1	Pre-GC
197853	day9 unstim	unstim	day9	1	1	Pre-GC
762952	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
544301	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
379913	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
582323	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
868786	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
863427	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
858737	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
572377	day4 unstim	unstim	day4	4	4	GC B cells
265222	day4 unstim	unstim	day4	1	1	Pre-GC
225830	day4 unstim	unstim	day4	1	1	Pre-GC
147356	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
261092	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
77395	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
627175	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
1393	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
747738	day9 unstim	unstim	day9	1	1	Pre-GC
551024	day4 unstim	unstim	day4	1	1	Pre-GC
165884	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
371806	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
513916	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
595971	day9 unstim	unstim	day9	4	4	GC B cells
389418	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
467756	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
472390	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
854920	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
261563	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
839559	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
350586	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
627618	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
466162	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
767595	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
641542	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
668639	day4 unstim	unstim	day4	1	1	Pre-GC
649005	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
682569	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
310623	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
803928	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
546959	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
264444	day4 unstim	unstim	day4	0	0	Memory B cells
756664	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
705344	day4 unstim	unstim	day4	1	1	Pre-GC
108910	day4 unstim	unstim	day4	1	1	Pre-GC
538844	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
171020	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
426709	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
840750	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
773682	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
178812	day9 unstim	unstim	day9	0	0	Memory B cells
285739	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
577854	day4 unstim	unstim	day4	1	1	Pre-GC
358027	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
861716	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
59601	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
639528	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
407	day4 unstim	unstim	day4	0	0	Memory B cells
461626	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
615465	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
85747	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
82471	day9 unstim	unstim	day9	1	1	Pre-GC
204538	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
46401	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
474805	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
544293	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
575373	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
507307	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
459447	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
717968	day9 unstim	unstim	day9	1	1	Pre-GC
844930	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
399519	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
808827	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
803672	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
20461	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
785645	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
4128	day9 unstim	unstim	day9	1	1	Pre-GC
470434	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
862349	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
772380	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
665071	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
182513	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
773327	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
363898	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
339991	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
437526	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
402889	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
630143	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
663298	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
716096	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
513778	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
331743	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
464843	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
451401	day4 unstim	unstim	day4	0	0	Memory B cells
739160	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
254093	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
76979	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
726162	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
637450	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
